2015-04-30 10:52:00 - INFO  - ?【止盈】创业板ETF易方达 (159915.XSHE) | 价格:2.799 | 卖出:1800股 | 总持仓:12600股 | 做T净赚:159.70 | 剩余等级:-4
2015-05-04 09:39:00 - INFO  - ?【加仓】创业板ETF易方达 (159915.XSHE) | 价格:2.706 | 买入:1700股 | 总持仓:14300股 | 等级:-3
2015-05-05 14:18:00 - INFO  - ?【加仓】500ETF (510500.XSHG) | 价格:8.253 | 买入:500股 | 总持仓:2887股 | 等级:-3
2015-05-06 09:31:00 - INFO  - ?【加仓】纳指ETF (513100.XSHG) | 价格:1.432 | 买入:3300股 | 总持仓:32000股 | 等级:-1
2015-05-06 10:36:00 - INFO  - ?【止盈】创业板ETF易方达 (159915.XSHE) | 价格:2.789 | 卖出:1800股 | 总持仓:12500股 | 做T净赚:148.90 | 剩余等级:-4
2015-05-07 09:52:00 - INFO  - ?【加仓】创业板ETF易方达 (159915.XSHE) | 价格:2.702 | 买入:1700股 | 总持仓:14200股 | 等级:-3
2015-05-07 10:09:00 - INFO  - ?【加仓】500ETF (510500.XSHG) | 价格:8.000 | 买入:600股 | 总持仓:3487股 | 等级:-2
2015-05-08 10:11:00 - INFO  - ?【止盈】创业板ETF易方达 (159915.XSHE) | 价格:2.786 | 卖出:1800股 | 总持仓:12400股 | 做T净赚:150.70 | 剩余等级:-4
2015-05-08 14:33:00 - INFO  - ?【止盈】创业板ETF易方达 (159915.XSHE) | 价格:2.871 | 卖出:1700股 | 总持仓:10700股 | 做T净赚:144.01 | 剩余等级:-5
2015-05-08 14:42:00 - INFO  - ?【止盈】500ETF (510500.XSHG) | 价格:8.276 | 卖出:600股 | 总持仓:2887股 | 做T净赚:165.10 | 剩余等级:-3
2015-05-08 14:44:00 - INFO  - ?【止盈】500ETF (510500.XSHG) | 价格:8.610 | 卖出:600股 | 总持仓:2287股 | 做T净赚:199.88 | 剩余等级:-4
2015-05-08 14:47:00 - INFO  - ?【加仓】500ETF (510500.XSHG) | 价格:8.267 | 买入:500股 | 总持仓:2787股 | 等级:-3
2015-05-11 10:22:00 - INFO  - ?【破顶-提前】创业板ETF易方达 (159915.XSHE) | 价格:2.958 | 调仓至:16900股 | 等级:-5
2015-05-11 13:02:00 - INFO  - ?【止盈】500ETF (510500.XSHG) | 价格:8.521 | 卖出:600股 | 总持仓:2187股 | 做T净赚:151.89 | 剩余等级:-4
2015-05-11 14:30:00 - INFO  - ?【止盈】创业板ETF易方达 (159915.XSHE) | 价格:3.056 | 卖出:1600股 | 总持仓:15300股 | 做T净赚:156.31 | 剩余等级:-1
2015-05-12 13:49:00 - INFO  - ?【止盈】500ETF (510500.XSHG) | 价格:8.777 | 卖出:500股 | 总持仓:1687股 | 做T净赚:127.56 | 剩余等级:-5
2015-05-15 09:35:00 - INFO  - ?【加仓】创业板ETF易方达 (159915.XSHE) | 价格:2.960 | 买入:1600股 | 总持仓:16900股 | 等级:0
2015-05-15 09:58:00 - INFO  - ?【止盈】纳指ETF (513100.XSHG) | 价格:1.476 | 卖出:3400股 | 总持仓:28600股 | 做T净赚:149.10 | 剩余等级:-2
2015-05-15 14:30:00 - INFO  - ?【止盈】创业板ETF易方达 (159915.XSHE) | 价格:3.049 | 卖出:1600股 | 总持仓:15300股 | 做T净赚:141.91 | 剩余等级:-1
