number,value,datetime_start,datetime_complete,duration,params_GRID_MAX_LAYER,params_GRID_STEP_MAX,params_GRID_STEP_MIN,params_GRID_STEP_VOL_FACTOR,params_LAYER_FRACTION,params_MAX_HOLD,params_REBALANCE_FREQ,params_VOL_WEIGHT,user_attrs_avg_test_score,user_attrs_avg_train_score,user_attrs_test_score_std,user_attrs_train_test_gap,state
523,-0.578969099929025,2026-05-08 11:24:29.594399,2026-05-08 11:24:29.829355,0 days 00:00:00.234956,3,0.05,0.01,0.6,0.08,50,20,0.8,-0.4560462215679272,0.00605337496133322,0.2458457567221957,0.4620995965292604,COMPLETE
524,-0.5952477886687461,2026-05-08 11:24:29.842250,2026-05-08 11:24:29.979899,0 days 00:00:00.137649,2,0.05,0.01,0.6,0.08,30,10,0.5,,,,,PRUNED
525,-0.6142229389207586,2026-05-08 11:24:29.992528,2026-05-08 11:24:30.136907,0 days 00:00:00.144379,4,0.05,0.01,0.6,0.12,20,5,0.8,,,,,PRUNED
526,-0.6231503240990874,2026-05-08 11:24:30.150190,2026-05-08 11:24:30.288767,0 days 00:00:00.138577,3,0.05,0.01,0.6,0.16,50,10,0.8,,,,,PRUNED
527,-0.6377759177388146,2026-05-08 11:24:30.303564,2026-05-08 11:24:30.455869,0 days 00:00:00.152305,3,0.05,0.01,0.3,0.12,10,10,0.5,,,,,PRUNED
528,-0.6090566335893609,2026-05-08 11:24:30.469136,2026-05-08 11:24:30.623038,0 days 00:00:00.153902,3,0.05,0.02,0.45,0.16,30,20,0.5,,,,,PRUNED
529,-0.578969099929025,2026-05-08 11:24:30.637608,2026-05-08 11:24:30.881560,0 days 00:00:00.243952,3,0.05,0.01,0.6,0.08,30,20,0.65,-0.4560462215679272,0.00605337496133322,0.2458457567221957,0.4620995965292604,COMPLETE
530,-0.6255331368105286,2026-05-08 11:24:30.894430,2026-05-08 11:24:31.034384,0 days 00:00:00.139954,2,0.03,0.01,0.45,0.12,10,5,0.65,,,,,PRUNED
531,-0.6851846289715295,2026-05-08 11:24:31.048591,2026-05-08 11:24:31.191584,0 days 00:00:00.142993,2,0.03,0.01,0.45,0.16,10,10,0.5,,,,,PRUNED
532,-0.5931245265228606,2026-05-08 11:24:31.203782,2026-05-08 11:24:31.348685,0 days 00:00:00.144903,3,0.05,0.01,0.3,0.08,30,5,0.5,,,,,PRUNED
533,-0.5768783778003106,2026-05-08 11:24:31.360164,2026-05-08 11:24:31.531227,0 days 00:00:00.171063,4,0.05,0.01,0.3,0.08,30,20,0.65,,,,,PRUNED
534,-0.6314168990377385,2026-05-08 11:24:31.545451,2026-05-08 11:24:31.701314,0 days 00:00:00.155863,4,0.03,0.02,0.6,0.16,20,20,0.5,,,,,PRUNED
535,-0.578969099929025,2026-05-08 11:24:31.715752,2026-05-08 11:24:31.955760,0 days 00:00:00.240008,3,0.05,0.02,0.6,0.08,20,20,0.65,-0.4560462215679272,0.00605337496133322,0.2458457567221957,0.4620995965292604,COMPLETE
536,-0.578969099929025,2026-05-08 11:24:31.972526,2026-05-08 11:24:32.230366,0 days 00:00:00.257840,3,0.05,0.01,0.6,0.08,20,20,0.5,-0.4560462215679272,0.00605337496133322,0.2458457567221957,0.4620995965292604,COMPLETE
537,-0.578969099929025,2026-05-08 11:24:32.243307,2026-05-08 11:24:32.471463,0 days 00:00:00.228156,3,0.05,0.02,0.6,0.08,20,20,0.5,-0.4560462215679272,0.00605337496133322,0.2458457567221957,0.4620995965292604,COMPLETE
538,-0.6103216756535097,2026-05-08 11:24:32.485809,2026-05-08 11:24:32.618297,0 days 00:00:00.132488,3,0.05,0.02,0.45,0.16,10,5,0.65,,,,,PRUNED
539,-0.6097036268649256,2026-05-08 11:24:32.633738,2026-05-08 11:24:32.786745,0 days 00:00:00.153007,3,0.03,0.01,0.6,0.12,50,20,0.8,,,,,PRUNED
540,-0.6231503240990874,2026-05-08 11:24:32.800820,2026-05-08 11:24:32.945328,0 days 00:00:00.144508,3,0.05,0.01,0.6,0.16,30,10,0.65,,,,,PRUNED
541,-0.6334717714690978,2026-05-08 11:24:32.957558,2026-05-08 11:24:33.091180,0 days 00:00:00.133622,3,0.03,0.02,0.6,0.12,10,5,0.65,,,,,PRUNED
542,-0.6397308905438676,2026-05-08 11:24:33.103408,2026-05-08 11:24:33.241812,0 days 00:00:00.138404,2,0.03,0.02,0.45,0.12,30,5,0.5,,,,,PRUNED
543,-0.5975526404445798,2026-05-08 11:24:33.255101,2026-05-08 11:24:33.388728,0 days 00:00:00.133627,3,0.03,0.02,0.6,0.08,30,20,0.5,,,,,PRUNED
544,-0.6907607300179144,2026-05-08 11:24:33.402905,2026-05-08 11:24:33.570506,0 days 00:00:00.167601,4,0.03,0.01,0.3,0.16,10,10,0.5,,,,,PRUNED
545,-0.578969099929025,2026-05-08 11:24:33.590677,2026-05-08 11:24:33.871079,0 days 00:00:00.280402,3,0.05,0.02,0.6,0.08,50,20,0.8,-0.4560462215679272,0.00605337496133322,0.2458457567221957,0.4620995965292604,COMPLETE
546,-0.5767861238051477,2026-05-08 11:24:33.884659,2026-05-08 11:24:34.019607,0 days 00:00:00.134948,4,0.05,0.02,0.6,0.08,30,20,0.5,,,,,PRUNED
547,-0.6212075778761772,2026-05-08 11:24:34.031584,2026-05-08 11:24:34.171516,0 days 00:00:00.139932,3,0.05,0.01,0.6,0.16,30,5,0.5,,,,,PRUNED
548,-0.6028828818846882,2026-05-08 11:24:34.185952,2026-05-08 11:24:34.335154,0 days 00:00:00.149202,3,0.05,0.01,0.45,0.12,20,10,0.5,,,,,PRUNED
549,-0.5745132488334075,2026-05-08 11:24:34.349798,2026-05-08 11:24:34.496181,0 days 00:00:00.146383,2,0.05,0.01,0.6,0.08,30,20,0.5,,,,,PRUNED
550,-0.5927185030454039,2026-05-08 11:24:34.510109,2026-05-08 11:24:34.648312,0 days 00:00:00.138203,3,0.05,0.02,0.45,0.08,50,5,0.65,,,,,PRUNED
551,-0.6465399877762202,2026-05-08 11:24:34.660969,2026-05-08 11:24:34.807356,0 days 00:00:00.146387,3,0.05,0.01,0.6,0.16,10,20,0.8,,,,,PRUNED
552,-0.5767861238051477,2026-05-08 11:24:34.825334,2026-05-08 11:24:34.991273,0 days 00:00:00.165939,4,0.05,0.02,0.6,0.08,30,20,0.65,,,,,PRUNED
553,-0.578969099929025,2026-05-08 11:24:35.003759,2026-05-08 11:24:35.243890,0 days 00:00:00.240131,3,0.05,0.01,0.6,0.08,50,20,0.5,-0.4560462215679272,0.00605337496133322,0.2458457567221957,0.4620995965292604,COMPLETE
554,-0.6551978052231415,2026-05-08 11:24:35.256960,2026-05-08 11:24:35.396157,0 days 00:00:00.139197,3,0.03,0.02,0.45,0.16,20,5,0.8,,,,,PRUNED
555,-0.6375845264517194,2026-05-08 11:24:35.407974,2026-05-08 11:24:35.545673,0 days 00:00:00.137699,4,0.05,0.01,0.45,0.12,10,20,0.8,,,,,PRUNED
556,-0.6090566335893609,2026-05-08 11:24:35.557109,2026-05-08 11:24:35.723490,0 days 00:00:00.166381,3,0.05,0.02,0.45,0.16,20,20,0.65,,,,,PRUNED
557,-0.6314168990377385,2026-05-08 11:24:35.742262,2026-05-08 11:24:35.897703,0 days 00:00:00.155441,4,0.03,0.01,0.45,0.16,50,20,0.5,,,,,PRUNED
558,-0.6072697001521162,2026-05-08 11:24:35.911816,2026-05-08 11:24:36.051130,0 days 00:00:00.139314,2,0.05,0.02,0.45,0.12,30,10,0.65,,,,,PRUNED
559,-0.6203357912949469,2026-05-08 11:24:36.065095,2026-05-08 11:24:36.211392,0 days 00:00:00.146297,4,0.05,0.01,0.45,0.16,30,10,0.65,,,,,PRUNED
560,-0.6038900871162599,2026-05-08 11:24:36.223417,2026-05-08 11:24:36.382155,0 days 00:00:00.158738,3,0.05,0.02,0.6,0.12,20,10,0.5,,,,,PRUNED
561,-0.578969099929025,2026-05-08 11:24:36.395822,2026-05-08 11:24:36.638516,0 days 00:00:00.242694,3,0.05,0.01,0.6,0.08,30,20,0.5,-0.4560462215679272,0.00605337496133322,0.2458457567221957,0.4620995965292604,COMPLETE
562,-0.6260891508132937,2026-05-08 11:24:36.652772,2026-05-08 11:24:36.793956,0 days 00:00:00.141184,4,0.05,0.02,0.3,0.16,50,5,0.5,,,,,PRUNED
563,-0.6049308612774009,2026-05-08 11:24:36.808091,2026-05-08 11:24:36.958754,0 days 00:00:00.150663,4,0.05,0.02,0.6,0.16,50,20,0.8,,,,,PRUNED
564,-0.5918800289557269,2026-05-08 11:24:36.972755,2026-05-08 11:24:37.112567,0 days 00:00:00.139812,2,0.05,0.02,0.45,0.08,50,5,0.5,,,,,PRUNED
565,-0.5928193994794824,2026-05-08 11:24:37.127237,2026-05-08 11:24:37.270799,0 days 00:00:00.143562,3,0.05,0.02,0.6,0.08,30,5,0.5,,,,,PRUNED
566,-0.5966001222690867,2026-05-08 11:24:37.282322,2026-05-08 11:24:37.429388,0 days 00:00:00.147066,4,0.05,0.01,0.6,0.08,20,10,0.5,,,,,PRUNED
567,-0.578969099929025,2026-05-08 11:24:37.443107,2026-05-08 11:24:37.699813,0 days 00:00:00.256706,3,0.05,0.02,0.6,0.08,30,20,0.5,-0.4560462215679272,0.00605337496133322,0.2458457567221957,0.4620995965292604,COMPLETE
568,-0.5979561445337263,2026-05-08 11:24:37.713116,2026-05-08 11:24:37.895596,0 days 00:00:00.182480,2,0.05,0.01,0.6,0.08,10,5,0.5,,,,,PRUNED
569,-0.6162754155103025,2026-05-08 11:24:37.914942,2026-05-08 11:24:38.091803,0 days 00:00:00.176861,3,0.05,0.02,0.45,0.12,50,5,0.5,,,,,PRUNED
570,-0.6003224832707464,2026-05-08 11:24:38.108781,2026-05-08 11:24:38.259987,0 days 00:00:00.151206,3,0.05,0.01,0.6,0.08,10,5,0.5,,,,,PRUNED
571,-0.5901101001234356,2026-05-08 11:24:38.272716,2026-05-08 11:24:38.410864,0 days 00:00:00.138148,3,0.05,0.01,0.6,0.12,50,20,0.5,,,,,PRUNED
572,-0.5904595065745881,2026-05-08 11:24:38.426553,2026-05-08 11:24:38.566542,0 days 00:00:00.139989,4,0.05,0.02,0.45,0.08,50,5,0.8,,,,,PRUNED
573,-0.578969099929025,2026-05-08 11:24:38.579030,2026-05-08 11:24:38.815254,0 days 00:00:00.236224,3,0.05,0.01,0.6,0.08,50,20,0.8,-0.4560462215679272,0.00605337496133322,0.2458457567221957,0.4620995965292604,COMPLETE
574,-0.6224186595356082,2026-05-08 11:24:38.829129,2026-05-08 11:24:38.969133,0 days 00:00:00.140004,2,0.05,0.02,0.3,0.16,50,10,0.8,,,,,PRUNED
575,-0.578969099929025,2026-05-08 11:24:38.986378,2026-05-08 11:24:39.232709,0 days 00:00:00.246331,3,0.05,0.01,0.6,0.08,50,20,0.65,-0.4560462215679272,0.00605337496133322,0.2458457567221957,0.4620995965292604,COMPLETE
576,-0.5952477886687461,2026-05-08 11:24:39.248863,2026-05-08 11:24:39.392340,0 days 00:00:00.143477,2,0.05,0.01,0.6,0.08,50,10,0.5,,,,,PRUNED
577,-0.5745132488334075,2026-05-08 11:24:39.404885,2026-05-08 11:24:39.548891,0 days 00:00:00.144006,2,0.05,0.02,0.6,0.08,30,20,0.5,,,,,PRUNED
578,-0.578969099929025,2026-05-08 11:24:39.563644,2026-05-08 11:24:39.797172,0 days 00:00:00.233528,3,0.05,0.01,0.6,0.08,30,20,0.8,-0.4560462215679272,0.00605337496133322,0.2458457567221957,0.4620995965292604,COMPLETE
579,-0.6989170694978759,2026-05-08 11:24:39.812824,2026-05-08 11:24:39.977638,0 days 00:00:00.164814,2,0.03,0.02,0.6,0.16,10,20,0.65,,,,,PRUNED
580,-0.5745132488334075,2026-05-08 11:24:39.995487,2026-05-08 11:24:40.150838,0 days 00:00:00.155351,2,0.05,0.02,0.6,0.08,20,20,0.8,,,,,PRUNED
581,-0.574873306442636,2026-05-08 11:24:40.164893,2026-05-08 11:24:40.297835,0 days 00:00:00.132942,3,0.05,0.01,0.45,0.08,50,20,0.5,,,,,PRUNED
582,-0.6086636307731006,2026-05-08 11:24:40.310379,2026-05-08 11:24:40.445531,0 days 00:00:00.135152,3,0.05,0.02,0.3,0.16,30,20,0.5,,,,,PRUNED
583,-0.5745132488334075,2026-05-08 11:24:40.458263,2026-05-08 11:24:40.597610,0 days 00:00:00.139347,2,0.05,0.02,0.6,0.08,50,20,0.8,,,,,PRUNED
584,-0.578969099929025,2026-05-08 11:24:40.612063,2026-05-08 11:24:40.850195,0 days 00:00:00.238132,3,0.05,0.02,0.6,0.08,50,20,0.5,-0.4560462215679272,0.00605337496133322,0.2458457567221957,0.4620995965292604,COMPLETE
585,-0.5767861238051477,2026-05-08 11:24:40.864847,2026-05-08 11:24:41.008248,0 days 00:00:00.143401,4,0.05,0.01,0.6,0.08,20,20,0.65,,,,,PRUNED
586,-0.6551978052231415,2026-05-08 11:24:41.020883,2026-05-08 11:24:41.175175,0 days 00:00:00.154292,3,0.03,0.01,0.6,0.16,20,5,0.65,,,,,PRUNED
587,-0.578969099929025,2026-05-08 11:24:41.187297,2026-05-08 11:24:41.418366,0 days 00:00:00.231069,3,0.05,0.01,0.6,0.08,30,20,0.5,-0.4560462215679272,0.00605337496133322,0.2458457567221957,0.4620995965292604,COMPLETE
588,-0.5923203217846534,2026-05-08 11:24:41.431707,2026-05-08 11:24:41.571327,0 days 00:00:00.139620,4,0.03,0.01,0.45,0.08,20,20,0.8,,,,,PRUNED
589,-0.578969099929025,2026-05-08 11:24:41.587604,2026-05-08 11:24:41.819926,0 days 00:00:00.232322,3,0.05,0.02,0.6,0.08,50,20,0.65,-0.4560462215679272,0.00605337496133322,0.2458457567221957,0.4620995965292604,COMPLETE
590,-0.5966456116846328,2026-05-08 11:24:41.833789,2026-05-08 11:24:41.975468,0 days 00:00:00.141679,2,0.03,0.02,0.3,0.08,20,20,0.65,,,,,PRUNED
591,-0.6907607300179144,2026-05-08 11:24:41.988831,2026-05-08 11:24:42.172675,0 days 00:00:00.183844,4,0.03,0.02,0.3,0.16,10,10,0.8,,,,,PRUNED
592,-0.6101706689371709,2026-05-08 11:24:42.192266,2026-05-08 11:24:42.377679,0 days 00:00:00.185413,4,0.03,0.01,0.45,0.12,20,20,0.5,,,,,PRUNED
593,-0.5767861238051477,2026-05-08 11:24:42.393848,2026-05-08 11:24:42.551985,0 days 00:00:00.158137,4,0.05,0.01,0.6,0.08,50,20,0.5,,,,,PRUNED
594,-0.5902782589637803,2026-05-08 11:24:42.566751,2026-05-08 11:24:42.719618,0 days 00:00:00.152867,4,0.05,0.01,0.6,0.08,20,5,0.5,,,,,PRUNED
595,-0.578969099929025,2026-05-08 11:24:42.734821,2026-05-08 11:24:42.976416,0 days 00:00:00.241595,3,0.05,0.01,0.6,0.08,50,20,0.5,-0.4560462215679272,0.00605337496133322,0.2458457567221957,0.4620995965292604,COMPLETE
596,-0.5928193994794824,2026-05-08 11:24:42.991111,2026-05-08 11:24:43.131161,0 days 00:00:00.140050,3,0.05,0.01,0.6,0.08,20,5,0.65,,,,,PRUNED
597,-0.5745132488334075,2026-05-08 11:24:43.146235,2026-05-08 11:24:43.296922,0 days 00:00:00.150687,2,0.05,0.01,0.6,0.08,30,20,0.65,,,,,PRUNED
598,-0.6314168990377385,2026-05-08 11:24:43.311031,2026-05-08 11:24:43.448403,0 days 00:00:00.137372,4,0.03,0.02,0.6,0.16,50,20,0.65,,,,,PRUNED
599,-0.6125287656564921,2026-05-08 11:24:43.463474,2026-05-08 11:24:43.601204,0 days 00:00:00.137730,3,0.03,0.02,0.6,0.08,50,5,0.5,,,,,PRUNED
600,-0.6314822235719273,2026-05-08 11:24:43.615034,2026-05-08 11:24:43.760715,0 days 00:00:00.145681,3,0.05,0.01,0.6,0.08,10,20,0.5,,,,,PRUNED
601,-0.6150092699411038,2026-05-08 11:24:43.773610,2026-05-08 11:24:43.910896,0 days 00:00:00.137286,3,0.03,0.02,0.6,0.08,20,10,0.65,,,,,PRUNED
602,-0.6335931593237965,2026-05-08 11:24:43.924457,2026-05-08 11:24:44.077471,0 days 00:00:00.153014,3,0.03,0.01,0.6,0.16,50,20,0.8,,,,,PRUNED
603,-0.578969099929025,2026-05-08 11:24:44.091118,2026-05-08 11:24:44.359824,0 days 00:00:00.268706,3,0.05,0.01,0.6,0.08,50,20,0.8,-0.4560462215679272,0.00605337496133322,0.2458457567221957,0.4620995965292604,COMPLETE
604,-0.578969099929025,2026-05-08 11:24:44.373619,2026-05-08 11:24:44.602329,0 days 00:00:00.228710,3,0.05,0.01,0.6,0.08,20,20,0.5,-0.4560462215679272,0.00605337496133322,0.2458457567221957,0.4620995965292604,COMPLETE
605,-0.6081982030239713,2026-05-08 11:24:44.615777,2026-05-08 11:24:44.745686,0 days 00:00:00.129909,3,0.05,0.01,0.6,0.16,50,20,0.5,,,,,PRUNED
606,-0.5968016608986657,2026-05-08 11:24:44.761706,2026-05-08 11:24:44.911878,0 days 00:00:00.150172,2,0.03,0.02,0.6,0.08,50,20,0.65,,,,,PRUNED
607,-0.6134339220580484,2026-05-08 11:24:44.923372,2026-05-08 11:24:45.065277,0 days 00:00:00.141905,4,0.03,0.01,0.45,0.08,20,5,0.65,,,,,PRUNED
608,-0.6491098622548385,2026-05-08 11:24:45.081995,2026-05-08 11:24:45.229410,0 days 00:00:00.147415,2,0.03,0.01,0.6,0.16,10,5,0.65,,,,,PRUNED
609,-0.578969099929025,2026-05-08 11:24:45.243322,2026-05-08 11:24:45.519630,0 days 00:00:00.276308,3,0.05,0.02,0.6,0.08,30,20,0.5,-0.4560462215679272,0.00605337496133322,0.2458457567221957,0.4620995965292604,COMPLETE
610,-0.5869801368260765,2026-05-08 11:24:45.535960,2026-05-08 11:24:45.703156,0 days 00:00:00.167196,3,0.05,0.02,0.45,0.12,20,20,0.5,,,,,PRUNED
611,-0.6335931593237965,2026-05-08 11:24:45.715773,2026-05-08 11:24:45.855054,0 days 00:00:00.139281,3,0.03,0.01,0.6,0.16,30,20,0.5,,,,,PRUNED
612,-0.578969099929025,2026-05-08 11:24:45.871048,2026-05-08 11:24:46.107961,0 days 00:00:00.236913,3,0.05,0.01,0.6,0.08,20,20,0.8,-0.4560462215679272,0.00605337496133322,0.2458457567221957,0.4620995965292604,COMPLETE
613,-0.5968016608986657,2026-05-08 11:24:46.121608,2026-05-08 11:24:46.265475,0 days 00:00:00.143867,2,0.03,0.01,0.6,0.08,20,20,0.5,,,,,PRUNED
614,-0.6524276894073121,2026-05-08 11:24:46.283782,2026-05-08 11:24:46.459983,0 days 00:00:00.176201,2,0.05,0.02,0.45,0.16,10,20,0.8,,,,,PRUNED
615,-0.6405134789743206,2026-05-08 11:24:46.473391,2026-05-08 11:24:46.659102,0 days 00:00:00.185711,3,0.05,0.02,0.6,0.12,10,20,0.5,,,,,PRUNED
616,-0.5928193994794824,2026-05-08 11:24:46.675415,2026-05-08 11:24:46.858905,0 days 00:00:00.183490,3,0.05,0.02,0.6,0.08,30,5,0.65,,,,,PRUNED
617,-0.5953175384698193,2026-05-08 11:24:46.874540,2026-05-08 11:24:47.036638,0 days 00:00:00.162098,3,0.05,0.02,0.45,0.08,30,10,0.5,,,,,PRUNED
618,-0.6049308612774009,2026-05-08 11:24:47.050931,2026-05-08 11:24:47.191828,0 days 00:00:00.140897,4,0.05,0.01,0.6,0.16,30,20,0.5,,,,,PRUNED
619,-0.578969099929025,2026-05-08 11:24:47.206602,2026-05-08 11:24:47.463063,0 days 00:00:00.256461,3,0.05,0.01,0.6,0.08,30,20,0.5,-0.4560462215679272,0.00605337496133322,0.2458457567221957,0.4620995965292604,COMPLETE
620,-0.5928193994794824,2026-05-08 11:24:47.478550,2026-05-08 11:24:47.626354,0 days 00:00:00.147804,3,0.05,0.01,0.6,0.08,50,5,0.5,,,,,PRUNED
621,-0.6150092699411038,2026-05-08 11:24:47.642776,2026-05-08 11:24:47.800880,0 days 00:00:00.158104,3,0.03,0.02,0.6,0.08,50,10,0.8,,,,,PRUNED
622,-0.5952477886687461,2026-05-08 11:24:47.814572,2026-05-08 11:24:47.956873,0 days 00:00:00.142301,2,0.05,0.01,0.6,0.08,50,10,0.8,,,,,PRUNED
623,-0.5955072365299869,2026-05-08 11:24:47.968610,2026-05-08 11:24:48.102447,0 days 00:00:00.133837,2,0.05,0.01,0.45,0.08,20,10,0.65,,,,,PRUNED
624,-0.578969099929025,2026-05-08 11:24:48.253198,2026-05-08 11:24:48.588443,0 days 00:00:00.335245,3,0.05,0.01,0.6,0.08,50,20,0.5,-0.4560462215679272,0.00605337496133322,0.2458457567221957,0.4620995965292604,COMPLETE
625,-0.578969099929025,2026-05-08 11:24:48.604149,2026-05-08 11:24:48.856301,0 days 00:00:00.252152,3,0.05,0.01,0.6,0.08,50,20,0.8,-0.4560462215679272,0.00605337496133322,0.2458457567221957,0.4620995965292604,COMPLETE
626,-0.578969099929025,2026-05-08 11:24:48.869354,2026-05-08 11:24:49.120665,0 days 00:00:00.251311,3,0.05,0.02,0.6,0.08,20,20,0.8,-0.4560462215679272,0.00605337496133322,0.2458457567221957,0.4620995965292604,COMPLETE
627,-0.6212075778761772,2026-05-08 11:24:49.133927,2026-05-08 11:24:49.273175,0 days 00:00:00.139248,3,0.05,0.01,0.6,0.16,30,5,0.8,,,,,PRUNED
628,-0.6429144585535893,2026-05-08 11:24:49.289069,2026-05-08 11:24:49.438738,0 days 00:00:00.149669,3,0.05,0.02,0.6,0.16,10,10,0.65,,,,,PRUNED
629,-0.6405037545162597,2026-05-08 11:24:49.452956,2026-05-08 11:24:49.597851,0 days 00:00:00.144895,2,0.03,0.01,0.3,0.12,20,5,0.65,,,,,PRUNED
630,-0.578969099929025,2026-05-08 11:24:49.613700,2026-05-08 11:24:49.845012,0 days 00:00:00.231312,3,0.05,0.01,0.6,0.08,30,20,0.65,-0.4560462215679272,0.00605337496133322,0.2458457567221957,0.4620995965292604,COMPLETE
631,-0.6142610855417988,2026-05-08 11:24:49.856123,2026-05-08 11:24:49.997949,0 days 00:00:00.141826,3,0.03,0.01,0.3,0.08,20,10,0.8,,,,,PRUNED
632,-0.578969099929025,2026-05-08 11:24:50.012739,2026-05-08 11:24:50.242614,0 days 00:00:00.229875,3,0.05,0.01,0.6,0.08,30,20,0.5,-0.4560462215679272,0.00605337496133322,0.2458457567221957,0.4620995965292604,COMPLETE
633,-0.578969099929025,2026-05-08 11:24:50.256704,2026-05-08 11:24:50.489953,0 days 00:00:00.233249,3,0.05,0.02,0.6,0.08,20,20,0.5,-0.4560462215679272,0.00605337496133322,0.2458457567221957,0.4620995965292604,COMPLETE
634,-0.6125287656564921,2026-05-08 11:24:50.502547,2026-05-08 11:24:50.683307,0 days 00:00:00.180760,3,0.03,0.01,0.6,0.08,50,5,0.8,,,,,PRUNED
635,-0.578969099929025,2026-05-08 11:24:50.697958,2026-05-08 11:24:50.952998,0 days 00:00:00.255040,3,0.05,0.02,0.6,0.08,30,20,0.5,-0.4560462215679272,0.00605337496133322,0.2458457567221957,0.4620995965292604,COMPLETE
636,-0.6138664374096681,2026-05-08 11:24:50.969926,2026-05-08 11:24:51.152170,0 days 00:00:00.182244,4,0.05,0.01,0.45,0.16,10,5,0.65,,,,,PRUNED
637,-0.578969099929025,2026-05-08 11:24:51.165351,2026-05-08 11:24:51.416120,0 days 00:00:00.250769,3,0.05,0.01,0.6,0.08,30,20,0.5,-0.4560462215679272,0.00605337496133322,0.2458457567221957,0.4620995965292604,COMPLETE
638,-0.6284990447891914,2026-05-08 11:24:51.430219,2026-05-08 11:24:51.579596,0 days 00:00:00.149377,4,0.05,0.02,0.3,0.08,10,20,0.65,,,,,PRUNED
639,-0.5975526404445798,2026-05-08 11:24:51.599167,2026-05-08 11:24:51.738989,0 days 00:00:00.139822,3,0.03,0.01,0.45,0.08,50,20,0.65,,,,,PRUNED
640,-0.5928193994794824,2026-05-08 11:24:51.752583,2026-05-08 11:24:51.899539,0 days 00:00:00.146956,3,0.05,0.01,0.6,0.08,50,5,0.65,,,,,PRUNED
641,-0.6697358448438402,2026-05-08 11:24:51.913278,2026-05-08 11:24:52.062287,0 days 00:00:00.149009,4,0.03,0.01,0.45,0.12,10,10,0.5,,,,,PRUNED
642,-0.6244939268964396,2026-05-08 11:24:52.074496,2026-05-08 11:24:52.216878,0 days 00:00:00.142382,4,0.05,0.02,0.45,0.16,20,5,0.5,,,,,PRUNED
643,-0.5957511125305064,2026-05-08 11:24:52.233088,2026-05-08 11:24:52.395030,0 days 00:00:00.161942,3,0.05,0.01,0.6,0.08,50,10,0.5,,,,,PRUNED
644,-0.6335931593237965,2026-05-08 11:24:52.407680,2026-05-08 11:24:52.548720,0 days 00:00:00.141040,3,0.03,0.01,0.6,0.16,30,20,0.8,,,,,PRUNED
645,-0.6038900871162599,2026-05-08 11:24:52.563224,2026-05-08 11:24:52.737125,0 days 00:00:00.173901,3,0.05,0.01,0.6,0.12,20,10,0.8,,,,,PRUNED
646,-0.578969099929025,2026-05-08 11:24:52.754010,2026-05-08 11:24:52.993900,0 days 00:00:00.239890,3,0.05,0.01,0.6,0.08,20,20,0.5,-0.4560462215679272,0.00605337496133322,0.2458457567221957,0.4620995965292604,COMPLETE
647,-0.5767861238051477,2026-05-08 11:24:53.006370,2026-05-08 11:24:53.147372,0 days 00:00:00.141002,4,0.05,0.01,0.6,0.08,20,20,0.5,,,,,PRUNED
648,-0.6035690655536936,2026-05-08 11:24:53.161352,2026-05-08 11:24:53.307883,0 days 00:00:00.146531,4,0.03,0.02,0.3,0.08,10,5,0.65,,,,,PRUNED
649,-0.5857266507754435,2026-05-08 11:24:53.321762,2026-05-08 11:24:53.465751,0 days 00:00:00.143989,4,0.05,0.02,0.6,0.12,30,20,0.5,,,,,PRUNED
650,-0.5975526404445798,2026-05-08 11:24:53.479126,2026-05-08 11:24:53.616397,0 days 00:00:00.137271,3,0.03,0.01,0.6,0.08,20,20,0.5,,,,,PRUNED
651,-0.6286648794403258,2026-05-08 11:24:53.630350,2026-05-08 11:24:53.783826,0 days 00:00:00.153476,3,0.05,0.01,0.3,0.08,10,20,0.8,,,,,PRUNED
652,-0.578969099929025,2026-05-08 11:24:53.796912,2026-05-08 11:24:54.034479,0 days 00:00:00.237567,3,0.05,0.02,0.6,0.08,50,20,0.8,-0.4560462215679272,0.00605337496133322,0.2458457567221957,0.4620995965292604,COMPLETE
653,-0.6097036268649256,2026-05-08 11:24:54.048848,2026-05-08 11:24:54.182977,0 days 00:00:00.134129,3,0.03,0.02,0.6,0.12,50,20,0.5,,,,,PRUNED
654,-0.5749687272496626,2026-05-08 11:24:54.196988,2026-05-08 11:24:54.348767,0 days 00:00:00.151779,3,0.05,0.02,0.3,0.08,30,20,0.8,,,,,PRUNED
655,-0.6677383874793452,2026-05-08 11:24:54.361178,2026-05-08 11:24:54.505659,0 days 00:00:00.144481,3,0.03,0.01,0.6,0.12,10,10,0.65,,,,,PRUNED
656,-0.6260891508132937,2026-05-08 11:24:54.520186,2026-05-08 11:24:54.670480,0 days 00:00:00.150294,4,0.05,0.02,0.3,0.16,20,5,0.65,,,,,PRUNED
657,-0.5749687272496626,2026-05-08 11:24:54.684754,2026-05-08 11:24:54.862078,0 days 00:00:00.177324,3,0.05,0.01,0.3,0.08,20,20,0.5,,,,,PRUNED
658,-0.6314822235719273,2026-05-08 11:24:54.880964,2026-05-08 11:24:55.032438,0 days 00:00:00.151474,3,0.05,0.01,0.6,0.08,10,20,0.8,,,,,PRUNED
659,-0.6125389417937008,2026-05-08 11:24:55.046843,2026-05-08 11:24:55.206793,0 days 00:00:00.159950,3,0.05,0.01,0.3,0.12,20,5,0.65,,,,,PRUNED
