timestamp,action,name,code,price,shares,position,profit,level,date,year_month,label
2019-05-10 13:03:00,加仓,500ETF,510500.XSHG,5.241,900.0,9300,,0.0,2019-05-10,2019-05,"500ETF
510500.XSHG"
2019-05-10 13:03:00,加仓,医药ETF,512010.XSHG,1.564,3100.0,28500,,-1.0,2019-05-10,2019-05,"医药ETF
512010.XSHG"
2019-05-10 13:41:00,止盈,500ETF,510500.XSHG,5.35,900.0,8400,97.62,-1.0,2019-05-10,2019-05,"500ETF
510500.XSHG"
2019-05-10 13:44:00,止盈,医药ETF,512010.XSHG,1.597,3100.0,25400,101.8,-2.0,2019-05-10,2019-05,"医药ETF
512010.XSHG"
2019-05-13 09:32:00,止盈,黄金ETF,518880.XSHG,2.824,1700.0,17600,94.72,0.0,2019-05-13,2019-05,"黄金ETF
518880.XSHG"
2019-05-14 09:31:00,加仓,纳指ETF,513100.XSHG,2.613,1800.0,21700,,2.0,2019-05-14,2019-05,"纳指ETF
513100.XSHG"
2019-05-14 09:31:00,加仓,中概互联,513050.XSHG,1.234,3800.0,38800,,0.0,2019-05-14,2019-05,"中概互联
513050.XSHG"
2019-05-15 14:06:00,止盈,医药ETF,512010.XSHG,1.629,3100.0,22300,98.7,-3.0,2019-05-15,2019-05,"医药ETF
512010.XSHG"
2019-05-15 14:20:00,止盈,中概互联,513050.XSHG,1.259,3800.0,35000,94.52,-1.0,2019-05-15,2019-05,"中概互联
513050.XSHG"
2019-05-16 09:31:00,止盈,纳指ETF,513100.XSHG,2.685,1800.0,19900,129.12,1.0,2019-05-16,2019-05,"纳指ETF
513100.XSHG"
2019-05-16 13:20:00,止盈,500ETF,510500.XSHG,5.458,900.0,7500,96.71,-2.0,2019-05-16,2019-05,"500ETF
510500.XSHG"
2019-05-17 13:43:00,加仓,500ETF,510500.XSHG,5.345,900.0,8400,,-1.0,2019-05-17,2019-05,"500ETF
510500.XSHG"
2019-05-20 09:31:00,加仓,中概互联,513050.XSHG,1.228,3800.0,38800,,0.0,2019-05-20,2019-05,"中概互联
513050.XSHG"
